All_12_15,All_12_3,All_15_18,All_18_21,All_21_24,All_3_6,All_6_9,All_9_12,BikeFatal,Bike_12_15,Bike_12_3,Bike_15_18,Bike_18_21,Bike_21_24,Bike_3_6,Bike_6_9,Bike_9_12,Fatalities,MVFatal,MV_12_15,MV_12_3,MV_15_18,MV_18_21,MV_21_24,MV_3_6,MV_6_9,MV_9_12,OBJECTID,PedFatal,Ped_12_15,Ped_12_3,Ped_15_18,Ped_18_21,Ped_21_24,Ped_3_6,Ped_6_9,Ped_9_12,geometry_x,geometry_y,source_layer_id
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,985934.6422880888,175021.23596541584,13
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,985443.7443197519,180714.13435649872,13
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,985716.9622772634,195396.14534676075,13
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,1,0,0,1,0,0,0,0,0,998118.7908200026,149566.21207241714,13
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,1,1,0,0,0,0,0,0,0,995506.555230841,155895.25420433283,13
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,990421.388563931,160893.31146542728,13
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,1,0,0,0,0,0,0,0,1,990897.900078088,169268.12083125114,13
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33,1,0,0,0,0,0,0,0,1,991192.8958791792,161005.33912850916,13
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,992952.0459041744,163201.1250912547,13
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35,1,1,0,0,0,0,0,0,0,994699.00435251,163453.9595593363,13
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,995743.9924200028,165383.36154042184,13
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,1,0,998459.8990616798,162058.33571016788,13
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38,1,0,0,0,1,0,0,0,0,999105.3764452636,169429.23271375895,13
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39,1,0,0,0,0,1,0,0,0,992187.4083258361,175455.46738041937,13
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,993625.0038758367,177252.70427151024,13
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,1,0,994989.0693891793,170592.73104292154,13
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42,1,0,0,0,1,0,0,0,0,998280.3751424998,170448.6102681756,13
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,999238.9132516682,174102.04128150642,13
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44,1,0,0,1,0,0,0,0,0,990502.1754758358,188495.92292675376,13
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45,1,0,1,0,0,0,0,0,0,994215.051908344,186794.39089675248,13
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46,1,0,0,0,1,0,0,0,0,995908.3621700108,183617.72730259597,13
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,995382.1985241771,189989.6568159163,13
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,48,1,0,0,0,0,1,0,0,0,996546.4416025132,187436.0923692584,13
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,997213.1069358438,183381.549953416,13
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,1,0,0,0,0,1,0,0,0,997183.3104075044,187255.55139175057,13
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51,1,0,0,1,0,0,0,0,0,993528.0027575046,195653.89712783694,13
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52,1,0,0,0,0,0,0,1,0,996167.7317300141,193934.4291100949,13
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,999487.281849429,190339.78078758717,13
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,54,0,0,0,0,0,0,0,0,0,999799.6995316744,198551.66036117077,13
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,982399.8330847621,200328.54329033196,13
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56,1,0,0,0,0,0,0,1,0,983809.7233095914,200605.30126701295,13
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57,1,0,0,0,0,0,1,0,0,986945.9919714183,202840.29646892846,13
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,58,1,0,1,0,0,0,0,0,0,987399.206944257,202660.99170942605,13
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59,1,0,0,0,0,0,1,0,0,987040.936663419,205074.89600233734,13
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60,1,0,0,0,1,0,0,0,0,984534.7500747591,210565.44506059587,13
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,984088.1466372609,215324.65109333396,13
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,985592.8165281713,210612.76648825407,13
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63,1,1,0,0,0,0,0,0,0,987411.2272614241,211078.0326180905,13
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64,1,0,0,0,0,0,0,0,1,987341.033832252,215631.11373500526,13
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65,1,0,0,1,0,0,0,0,0,989235.390279755,210068.48411226273,13
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66,1,0,0,0,1,0,0,0,0,991996.8312791735,204100.12039284408,13
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,67,1,0,0,0,0,0,0,0,1,991316.8523241729,211314.26574142277,13
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,997490.5538875014,212181.4096764177,13
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,69,1,0,0,0,0,0,1,0,0,992725.7999655902,227204.4695252627,13
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,1,0,0,0,0,0,0,1,0,995684.543720007,220660.74278333783,13
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,995518.6975950003,223517.81712166965,13
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72,1,0,0,1,0,0,0,0,0,997088.661646679,220185.05475834012,13
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,998004.30614084,223386.5411375016,13
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74,1,0,0,0,1,0,0,0,0,998281.3922008425,225347.96733275056,13
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75,1,0,0,1,0,0,0,0,0,999304.3724383414,227192.10636100173,13
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,993468.727941677,232259.03946858644,13
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,996903.9310450107,234746.72445383668,13
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,997392.2109083384,231914.02047358453,13
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79,1,0,1,0,0,0,0,0,0,997850.2788898349,241052.59340375662,13
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,999663.8336616755,244252.11226716638,13
1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,1003466.1026319265,168076.82728208601,13
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82,1,0,0,0,1,0,0,0,0,1004549.7126694173,164784.96378709376,13
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,1007093.7462952584,166524.28117458522,13
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,84,1,0,0,0,1,0,0,0,0,1004096.5442844182,176889.7489606738,13
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,1006749.4261177629,174422.59510233998,13
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,1008928.8410502523,171340.36045317352,13
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,87,0,0,0,0,0,0,0,0,0,1001234.5457433462,185666.6211706698,13
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,88,2,0,0,0,2,0,0,0,0,1002590.1988719255,183000.00576899946,13
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,1002614.7493477613,183342.5047559291,13
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90,1,1,0,0,0,0,0,0,0,1003404.3737527579,183595.34873841703,13
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91,1,0,1,0,0,0,0,0,0,1004173.040194422,183540.36853341758,13
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92,1,1,0,0,0,0,0,0,0,1005100.2332219183,185677.20809175074,13
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93,1,0,0,0,1,0,0,0,0,1005617.0464927554,188539.2627350837,13
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,1008874.0478527546,184509.52374733984,13
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,1000313.7011283338,190192.7075909227,13
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,96,0,0,0,0,0,0,0,0,0,1002577.1611683369,198442.1822336763,13
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,1007263.9821752608,191929.3609417528,13
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,98,0,0,0,0,0,0,0,0,0,1009759.8531677574,198630.5709645003,13
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,99,1,0,0,0,1,0,0,0,0,1015289.3135655075,169709.64881959558,13
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,1,1,0,0,0,0,0,0,0,1016755.1833371669,170076.09821791947,13
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,101,1,0,0,0,0,1,0,0,0,1010735.0142751783,176784.97193925083,13
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,102,0,0,0,0,0,0,0,0,0,1010174.212247178,177333.7178890109,13
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,103,1,0,0,0,0,0,0,0,1,1011654.2650613338,170572.99354958534,13
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,104,1,0,0,0,0,1,0,0,0,1012586.2415438443,170341.17970874906,13
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,105,1,0,0,0,0,0,1,0,0,1013146.4307121783,176791.21241234243,13
0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,106,1,0,1,0,0,0,0,0,0,1014609.1905819178,179212.12620566785,13
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,107,1,0,0,0,1,0,0,0,0,1010958.9088405073,194469.05697783828,13
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,108,1,0,0,0,0,0,0,1,0,1025769.41366826,182071.19168175757,13
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,1021674.1233024299,198260.52577283978,13
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,110,0,0,0,0,0,0,0,0,0,1035378.2228626758,181771.32384316623,13
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,1031808.154871583,190431.36196926236,13
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,112,0,0,0,0,0,0,0,0,0,1031944.3688380122,192185.27873700857,13
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,113,0,0,0,0,0,0,0,0,0,1033082.2464835048,190909.4318792522,13
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,1036665.7366918474,191394.4407517612,13
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,1046304.877190426,156352.82218684256,13
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,116,1,0,0,0,1,0,0,0,0,1049831.4285362512,156462.7596310079,13
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,117,1,0,0,0,1,0,0,0,0,1041634.5584470928,186721.51374591887,13
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,118,0,0,0,0,0,0,0,0,0,1041890.4047201723,181910.78189758956,13
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,119,1,0,0,0,0,0,0,1,0,1045929.7467070967,187853.8474392593,13
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,120,0,0,0,0,0,0,0,0,0,1043442.5308810025,190788.4442603439,13
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,121,1,0,0,1,0,0,0,0,0,1052359.6911962628,160292.6466562599,13
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,122,1,0,0,0,0,0,0,0,1,1053571.5322765112,160347.94871100783,13
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,123,0,0,0,0,0,0,0,0,0,1055935.7273512632,172099.7716640085,13
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,1059487.5637515038,187837.57450592518,13
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,1001400.2967241704,201899.96403200924,13
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,126,1,0,1,0,0,0,0,0,0,1008256.0668052584,201258.0919561684,13
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,1000090.9948808402,214734.3901347518,13
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,128,1,1,0,0,0,0,0,0,0,1007887.3569127619,213874.16547726095,13
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,129,1,0,0,0,0,1,0,0,0,1005304.8981669247,221499.11709083617,13
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,130,1,0,0,0,0,0,0,1,0,1001901.098544091,238191.37340442836,13
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,131,0,0,0,0,0,0,0,0,0,1004119.2574935853,236771.22827884555,13
0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,1004367.8888860941,237508.8449138403,13
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,1005597.1548002511,234065.54832275212,13
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,1007891.9632027596,231884.51265859604,13
1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,1008076.2508919239,232110.82782275975,13
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,136,0,0,0,0,0,0,0,0,0,1008795.7376419306,232289.144395262,13
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,1008344.6722710878,235949.35984383523,13
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,138,1,0,1,0,0,0,0,0,0,1009590.3161052614,231778.4433169216,13
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,139,0,0,0,0,0,0,0,0,0,1004749.4071519226,240879.9766229987,13
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,140,1,0,0,1,0,0,0,0,0,1006826.5158585906,244025.1999913454,13
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,141,0,0,0,0,0,0,0,0,0,1009260.5497044176,242512.74894800782,13
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,142,2,0,0,0,0,0,2,0,0,1006378.4262035936,254720.88693325222,13
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,143,1,0,0,0,0,0,0,1,0,1009403.1347210854,261896.40703099966,13
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,144,1,0,0,0,1,0,0,0,0,1010796.2595595121,205295.4050757587,13
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,145,0,0,0,0,0,0,0,0,0,1010206.3122485876,209516.99899475276,13
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,1018873.3188646734,206497.92038725317,13
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,147,1,0,0,0,0,1,0,0,0,1015127.9424971789,215233.1027200073,13
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,1016304.5051046759,212450.2149130851,13
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,149,0,0,0,0,0,0,0,0,0,1015466.5113738477,234421.14767716825,13
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,1018538.1948630065,234547.8797071725,13
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,151,2,0,0,1,0,0,1,0,0,1014505.5825214237,239974.53748901188,13
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,152,0,0,0,0,0,0,0,0,0,1014658.2551163435,247116.8995165825,13
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,1014555.7093896717,248585.41692075133,13
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,1017947.9270146787,241203.8572088331,13
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,1018998.6138896793,241346.4291021675,13
1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,1019333.8953713477,242430.84294383228,13
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,157,0,0,0,0,0,0,0,0,0,1010990.4248535931,254548.7284849286,13
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,158,0,0,0,0,0,0,0,0,0,1010011.9589627534,256541.22089099884,13
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,159,1,1,0,0,0,0,0,0,0,1010325.7280202508,257399.6082818359,13
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,1014104.4737435877,252367.046496585,13
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,161,0,0,0,0,0,0,0,0,0,1017177.3806555122,252091.10544742644,13
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,162,1,0,0,0,0,0,1,0,0,1011722.1848729998,261758.9958885014,13
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,163,1,0,1,0,0,0,0,0,0,1017306.4059880078,260716.88839267194,13
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,1012828.7344971746,270906.3394704163,13
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,165,1,0,0,1,0,0,0,0,0,1020363.9294005036,203493.80566059053,13
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,1020074.3958588392,211693.9533022493,13
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,167,1,0,0,1,0,0,0,0,0,1020320.0023230016,217846.8507733345,13
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,168,1,0,0,1,0,0,0,0,0,1022507.5602838397,215391.96395084262,13
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,169,1,0,0,1,0,0,0,0,0,1025087.7647690922,213482.36507976055,13
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,1029994.165717423,210242.49295058846,13
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,171,1,0,0,0,0,0,0,0,1,1025329.3226849288,238319.29604883492,13
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,172,1,0,0,0,1,0,0,0,0,1021098.8524713367,249329.46070826054,13
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,173,1,0,0,1,0,0,0,0,0,1023364.6911155134,248873.2247440964,13
