weathername,lgt_condname,hour,day_weekname,Total_Accidents,Total_Fatalities,Fatality_Rate
Other,Dark - Lighted,4,Tuesday,1,1,1.0
Other,Dark - Lighted,5,Monday,1,1,1.0
Other,Dark - Lighted,5,Saturday,1,1,1.0
Other,Dark - Lighted,5,Thursday,2,2,1.0
Other,Dark - Lighted,6,Monday,1,1,1.0
Other,Dark - Lighted,6,Tuesday,1,1,1.0
Other,Dark - Lighted,6,Wednesday,1,1,1.0
Other,Dark - Lighted,7,Wednesday,1,1,1.0
Other,Dark - Lighted,8,Saturday,1,1,1.0
Other,Dark - Lighted,16,Saturday,1,1,1.0
Other,Dark - Lighted,16,Sunday,1,1,1.0
Other,Dark - Lighted,18,Friday,2,2,1.0
Other,Dark - Lighted,18,Thursday,1,1,1.0
Other,Dark - Lighted,19,Friday,1,1,1.0
Other,Dark - Lighted,19,Monday,2,2,1.0
Other,Dark - Lighted,19,Saturday,2,2,1.0
Other,Dark - Lighted,19,Tuesday,1,1,1.0
Other,Dark - Lighted,20,Friday,1,1,1.0
Other,Dark - Lighted,20,Saturday,1,1,1.0
Other,Dark - Lighted,20,Sunday,1,1,1.0
Other,Dark - Lighted,20,Thursday,1,1,1.0
Other,Dark - Lighted,20,Wednesday,1,1,1.0
Other,Dark - Lighted,21,Monday,1,1,1.0
Other,Dark - Lighted,21,Saturday,1,2,2.0
Other,Dark - Lighted,21,Thursday,1,1,1.0
Other,Dark - Lighted,21,Wednesday,1,1,1.0
Other,Dark - Lighted,22,Saturday,1,1,1.0
Other,Dark - Lighted,22,Sunday,2,2,1.0
Other,Dark - Lighted,22,Tuesday,1,1,1.0
Other,Dark - Lighted,23,Friday,2,2,1.0
Other,Dark - Lighted,23,Sunday,1,1,1.0
Other,Dark - Lighted,23,Thursday,1,2,2.0
Other,Dark - Lighted,23,Tuesday,1,1,1.0
Other,Dark - Not Lighted,0,Friday,5,6,1.2
Other,Dark - Not Lighted,0,Monday,1,1,1.0
Other,Dark - Not Lighted,0,Saturday,2,3,1.5
Other,Dark - Not Lighted,0,Sunday,2,2,1.0
Other,Dark - Not Lighted,0,Thursday,5,5,1.0
Other,Dark - Not Lighted,0,Wednesday,2,2,1.0
Other,Dark - Not Lighted,1,Friday,1,2,2.0
Other,Dark - Not Lighted,1,Saturday,4,5,1.25
Other,Dark - Not Lighted,1,Sunday,2,2,1.0
Other,Dark - Not Lighted,2,Friday,2,2,1.0
Other,Dark - Not Lighted,2,Saturday,2,2,1.0
Other,Dark - Not Lighted,2,Sunday,3,3,1.0
Other,Dark - Not Lighted,2,Tuesday,1,1,1.0
Other,Dark - Not Lighted,3,Saturday,2,3,1.5
Other,Dark - Not Lighted,3,Sunday,5,5,1.0
Other,Dark - Not Lighted,4,Friday,1,1,1.0
Other,Dark - Not Lighted,4,Sunday,3,3,1.0
Other,Dark - Not Lighted,4,Thursday,2,2,1.0
Other,Dark - Not Lighted,4,Tuesday,1,1,1.0
Other,Dark - Not Lighted,5,Saturday,2,2,1.0
Other,Dark - Not Lighted,5,Sunday,1,1,1.0
Other,Dark - Not Lighted,5,Thursday,2,2,1.0
Other,Dark - Not Lighted,5,Tuesday,1,1,1.0
Other,Dark - Not Lighted,5,Wednesday,2,2,1.0
Other,Dark - Not Lighted,6,Friday,1,1,1.0
Other,Dark - Not Lighted,6,Monday,3,3,1.0
Other,Dark - Not Lighted,6,Thursday,2,2,1.0
Other,Dark - Not Lighted,6,Tuesday,1,1,1.0
Other,Dark - Not Lighted,6,Wednesday,1,1,1.0
Other,Dark - Not Lighted,7,Friday,1,2,2.0
Other,Dark - Not Lighted,7,Tuesday,1,1,1.0
Other,Dark - Not Lighted,17,Friday,1,1,1.0
Other,Dark - Not Lighted,17,Monday,1,1,1.0
Other,Dark - Not Lighted,17,Sunday,1,1,1.0
Other,Dark - Not Lighted,17,Wednesday,1,1,1.0
Other,Dark - Not Lighted,18,Friday,3,3,1.0
Other,Dark - Not Lighted,18,Saturday,3,3,1.0
Other,Dark - Not Lighted,18,Sunday,1,1,1.0
Other,Dark - Not Lighted,18,Thursday,1,2,2.0
Other,Dark - Not Lighted,18,Tuesday,2,2,1.0
Other,Dark - Not Lighted,19,Friday,1,1,1.0
Other,Dark - Not Lighted,19,Monday,1,1,1.0
Other,Dark - Not Lighted,19,Saturday,1,1,1.0
Other,Dark - Not Lighted,19,Sunday,2,2,1.0
Other,Dark - Not Lighted,19,Thursday,1,1,1.0
Other,Dark - Not Lighted,19,Wednesday,1,1,1.0
Other,Dark - Not Lighted,20,Friday,1,1,1.0
Other,Dark - Not Lighted,20,Monday,2,2,1.0
Other,Dark - Not Lighted,20,Sunday,1,1,1.0
Other,Dark - Not Lighted,20,Thursday,1,1,1.0
Other,Dark - Not Lighted,20,Wednesday,2,2,1.0
Other,Dark - Not Lighted,21,Friday,3,3,1.0
Other,Dark - Not Lighted,21,Monday,1,1,1.0
Other,Dark - Not Lighted,21,Saturday,1,1,1.0
Other,Dark - Not Lighted,21,Sunday,3,3,1.0
Other,Dark - Not Lighted,21,Thursday,1,1,1.0
Other,Dark - Not Lighted,21,Wednesday,1,1,1.0
Other,Dark - Not Lighted,22,Friday,1,1,1.0
Other,Dark - Not Lighted,22,Saturday,1,1,1.0
Other,Dark - Not Lighted,22,Wednesday,2,2,1.0
Other,Dark - Not Lighted,23,Friday,1,1,1.0
Other,Dark - Not Lighted,23,Monday,1,1,1.0
Other,Dark - Not Lighted,23,Saturday,2,2,1.0
Other,Dark - Not Lighted,23,Thursday,1,1,1.0
Other,Dark - Not Lighted,23,Tuesday,1,1,1.0
Other,Dark - Not Lighted,23,Wednesday,1,1,1.0
Other,Dark - Not Lighted,99,Wednesday,1,1,1.0
Other,Dark - Unknown Lighting,0,Monday,1,1,1.0
Other,Dark - Unknown Lighting,0,Saturday,1,1,1.0
Other,Dark - Unknown Lighting,0,Sunday,2,2,1.0
Other,Dark - Unknown Lighting,0,Tuesday,2,3,1.5
Other,Dark - Unknown Lighting,2,Saturday,1,1,1.0
Other,Dark - Unknown Lighting,2,Sunday,1,1,1.0
Other,Dark - Unknown Lighting,2,Wednesday,1,1,1.0
Other,Dark - Unknown Lighting,3,Tuesday,1,1,1.0
Other,Dark - Unknown Lighting,4,Monday,1,1,1.0
Other,Dark - Unknown Lighting,4,Wednesday,1,1,1.0
Other,Dark - Unknown Lighting,6,Wednesday,1,1,1.0
Other,Dawn,5,Tuesday,1,1,1.0
Other,Dawn,6,Friday,1,1,1.0
Other,Dawn,6,Wednesday,3,3,1.0
Other,Dawn,7,Saturday,1,1,1.0
Other,Dawn,7,Thursday,2,2,1.0
Other,Dawn,7,Tuesday,1,1,1.0
Other,Dawn,7,Wednesday,2,2,1.0
Other,Daylight,5,Saturday,1,1,1.0
Other,Daylight,6,Friday,1,1,1.0
Other,Daylight,6,Saturday,2,2,1.0
Other,Daylight,6,Tuesday,1,1,1.0
Other,Daylight,7,Monday,4,4,1.0
Other,Daylight,7,Saturday,1,1,1.0
Other,Daylight,7,Sunday,1,2,2.0
Other,Daylight,7,Thursday,2,4,2.0
Other,Daylight,7,Tuesday,3,4,1.3333333333333333
Other,Daylight,8,Friday,1,1,1.0
Other,Daylight,8,Saturday,3,3,1.0
Other,Daylight,8,Thursday,3,4,1.3333333333333333
Other,Daylight,8,Tuesday,2,2,1.0
Other,Daylight,9,Monday,1,1,1.0
Other,Daylight,9,Saturday,2,2,1.0
Other,Daylight,9,Sunday,2,2,1.0
Other,Daylight,9,Thursday,4,4,1.0
Other,Daylight,9,Tuesday,1,1,1.0
Other,Daylight,10,Monday,1,1,1.0
Other,Daylight,10,Thursday,3,3,1.0
Other,Daylight,10,Tuesday,1,1,1.0
Other,Daylight,10,Wednesday,1,1,1.0
Other,Daylight,11,Friday,1,1,1.0
Other,Daylight,11,Monday,1,1,1.0
Other,Daylight,11,Thursday,1,1,1.0
Other,Daylight,11,Tuesday,2,2,1.0
Other,Daylight,12,Friday,2,3,1.5
Other,Daylight,12,Saturday,2,2,1.0
Other,Daylight,12,Sunday,1,1,1.0
Other,Daylight,12,Thursday,1,1,1.0
Other,Daylight,12,Tuesday,1,1,1.0
Other,Daylight,12,Wednesday,1,1,1.0
Other,Daylight,13,Monday,6,9,1.5
Other,Daylight,13,Sunday,3,4,1.3333333333333333
Other,Daylight,13,Tuesday,2,2,1.0
Other,Daylight,13,Wednesday,1,1,1.0
Other,Daylight,14,Monday,2,2,1.0
Other,Daylight,14,Saturday,2,2,1.0
Other,Daylight,14,Thursday,1,1,1.0
Other,Daylight,14,Tuesday,1,1,1.0
Other,Daylight,15,Friday,4,4,1.0
Other,Daylight,15,Monday,2,2,1.0
Other,Daylight,15,Sunday,1,1,1.0
Other,Daylight,15,Thursday,1,1,1.0
Other,Daylight,16,Friday,1,1,1.0
Other,Daylight,16,Monday,4,5,1.25
Other,Daylight,16,Saturday,1,1,1.0
Other,Daylight,16,Sunday,2,2,1.0
Other,Daylight,16,Tuesday,2,2,1.0
Other,Daylight,17,Monday,2,3,1.5
Other,Daylight,17,Sunday,1,1,1.0
Other,Daylight,17,Thursday,1,1,1.0
Other,Daylight,17,Tuesday,1,1,1.0
Other,Daylight,18,Friday,1,1,1.0
Other,Daylight,18,Saturday,1,1,1.0
Other,Daylight,18,Thursday,1,1,1.0
Other,Daylight,18,Tuesday,1,1,1.0
Other,Daylight,19,Monday,1,1,1.0
Other,Daylight,99,Friday,1,1,1.0
Other,Dusk,16,Friday,1,1,1.0
Other,Dusk,16,Monday,1,1,1.0
Other,Dusk,16,Thursday,1,1,1.0
Other,Dusk,17,Saturday,2,2,1.0
Other,Dusk,18,Friday,1,1,1.0
Other,Dusk,20,Friday,1,1,1.0
Other,Not Reported,0,Thursday,1,1,1.0
Other,Not Reported,5,Monday,1,1,1.0
Other,Not Reported,19,Friday,1,1,1.0
Other,Other,0,Tuesday,1,1,1.0
Other,Other,2,Wednesday,1,1,1.0
Other,Other,3,Saturday,2,2,1.0
Other,Other,6,Sunday,1,1,1.0
Other,Other,8,Wednesday,1,1,1.0
Other,Other,10,Wednesday,1,1,1.0
Other,Other,13,Tuesday,1,1,1.0
Other,Other,18,Sunday,1,1,1.0
Other,Other,19,Wednesday,1,1,1.0
Other,Other,20,Saturday,1,1,1.0
Other,Other,99,Thursday,1,1,1.0
Other,Reported as Unknown,5,Sunday,1,1,1.0
Other,Reported as Unknown,6,Monday,1,1,1.0
Other,Reported as Unknown,7,Monday,1,1,1.0
Other,Reported as Unknown,7,Sunday,1,1,1.0
Other,Reported as Unknown,8,Friday,1,1,1.0
Other,Reported as Unknown,8,Sunday,1,1,1.0
Other,Reported as Unknown,9,Friday,1,1,1.0
Other,Reported as Unknown,9,Sunday,1,1,1.0
Other,Reported as Unknown,9,Thursday,2,2,1.0
Other,Reported as Unknown,9,Tuesday,1,1,1.0
Other,Reported as Unknown,9,Wednesday,1,1,1.0
Other,Reported as Unknown,10,Saturday,1,1,1.0
Other,Reported as Unknown,10,Tuesday,1,1,1.0
Other,Reported as Unknown,11,Monday,1,1,1.0
Other,Reported as Unknown,12,Friday,2,2,1.0
Other,Reported as Unknown,12,Sunday,1,1,1.0
Other,Reported as Unknown,14,Friday,1,1,1.0
Other,Reported as Unknown,16,Monday,1,1,1.0
Other,Reported as Unknown,16,Saturday,1,1,1.0
Other,Reported as Unknown,16,Wednesday,1,1,1.0
Other,Reported as Unknown,17,Friday,1,1,1.0
Other,Reported as Unknown,18,Monday,1,1,1.0
Other,Reported as Unknown,19,Monday,1,1,1.0
Other,Reported as Unknown,23,Tuesday,1,1,1.0
Other,Unknown,6,Saturday,1,1,1.0
Other,Unknown,9,Friday,1,1,1.0
Other,Unknown,10,Thursday,1,1,1.0
Other,Unknown,11,Saturday,1,1,1.0
Other,Unknown,14,Thursday,1,1,1.0
Other,Unknown,19,Tuesday,1,1,1.0
Other,Unknown,22,Friday,1,1,1.0
Rain,Dark - Lighted,0,Friday,53,57,1.0754716981132075
Rain,Dark - Lighted,0,Monday,53,56,1.0566037735849056
Rain,Dark - Lighted,0,Saturday,84,89,1.0595238095238095
Rain,Dark - Lighted,0,Sunday,79,84,1.0632911392405062
Rain,Dark - Lighted,0,Thursday,32,35,1.09375
Rain,Dark - Lighted,0,Tuesday,41,42,1.024390243902439
Rain,Dark - Lighted,0,Wednesday,34,37,1.088235294117647
Rain,Dark - Lighted,1,Friday,53,59,1.1132075471698113
Rain,Dark - Lighted,1,Monday,38,42,1.105263157894737
Rain,Dark - Lighted,1,Saturday,81,94,1.1604938271604939
Rain,Dark - Lighted,1,Sunday,86,94,1.0930232558139534
Rain,Dark - Lighted,1,Thursday,30,33,1.1
Rain,Dark - Lighted,1,Tuesday,39,41,1.0512820512820513
Rain,Dark - Lighted,1,Wednesday,29,31,1.0689655172413792
Rain,Dark - Lighted,2,Friday,54,56,1.037037037037037
Rain,Dark - Lighted,2,Monday,45,49,1.0888888888888888
Rain,Dark - Lighted,2,Saturday,91,97,1.065934065934066
Rain,Dark - Lighted,2,Sunday,103,115,1.116504854368932
Rain,Dark - Lighted,2,Thursday,42,45,1.0714285714285714
Rain,Dark - Lighted,2,Tuesday,20,24,1.2
Rain,Dark - Lighted,2,Wednesday,33,37,1.121212121212121
Rain,Dark - Lighted,3,Friday,34,36,1.0588235294117647
Rain,Dark - Lighted,3,Monday,20,21,1.05
Rain,Dark - Lighted,3,Saturday,66,70,1.0606060606060606
Rain,Dark - Lighted,3,Sunday,81,85,1.0493827160493827
Rain,Dark - Lighted,3,Thursday,24,25,1.0416666666666667
Rain,Dark - Lighted,3,Tuesday,27,29,1.0740740740740742
Rain,Dark - Lighted,3,Wednesday,20,20,1.0
Rain,Dark - Lighted,4,Friday,40,40,1.0
Rain,Dark - Lighted,4,Monday,25,27,1.08
Rain,Dark - Lighted,4,Saturday,49,53,1.0816326530612246
Rain,Dark - Lighted,4,Sunday,54,56,1.037037037037037
Rain,Dark - Lighted,4,Thursday,25,25,1.0
Rain,Dark - Lighted,4,Tuesday,19,19,1.0
Rain,Dark - Lighted,4,Wednesday,39,40,1.0256410256410255
Rain,Dark - Lighted,5,Friday,34,34,1.0
Rain,Dark - Lighted,5,Monday,43,46,1.069767441860465
Rain,Dark - Lighted,5,Saturday,33,33,1.0
Rain,Dark - Lighted,5,Sunday,43,44,1.0232558139534884
Rain,Dark - Lighted,5,Thursday,53,55,1.0377358490566038
Rain,Dark - Lighted,5,Tuesday,44,46,1.0454545454545454
Rain,Dark - Lighted,5,Wednesday,48,49,1.0208333333333333
Rain,Dark - Lighted,6,Friday,36,36,1.0
Rain,Dark - Lighted,6,Monday,30,30,1.0
Rain,Dark - Lighted,6,Saturday,19,20,1.0526315789473684
Rain,Dark - Lighted,6,Sunday,22,24,1.0909090909090908
Rain,Dark - Lighted,6,Thursday,39,41,1.0512820512820513
Rain,Dark - Lighted,6,Tuesday,30,31,1.0333333333333334
Rain,Dark - Lighted,6,Wednesday,25,25,1.0
Rain,Dark - Lighted,7,Friday,5,5,1.0
Rain,Dark - Lighted,7,Monday,8,8,1.0
Rain,Dark - Lighted,7,Saturday,4,4,1.0
Rain,Dark - Lighted,7,Sunday,6,7,1.1666666666666667
Rain,Dark - Lighted,7,Thursday,4,4,1.0
Rain,Dark - Lighted,7,Tuesday,5,5,1.0
Rain,Dark - Lighted,7,Wednesday,5,5,1.0
Rain,Dark - Lighted,8,Sunday,2,2,1.0
Rain,Dark - Lighted,8,Thursday,2,2,1.0
Rain,Dark - Lighted,14,Thursday,1,1,1.0
Rain,Dark - Lighted,16,Friday,9,9,1.0
Rain,Dark - Lighted,16,Monday,8,8,1.0
Rain,Dark - Lighted,16,Saturday,7,7,1.0
Rain,Dark - Lighted,16,Sunday,9,9,1.0
Rain,Dark - Lighted,16,Thursday,6,6,1.0
Rain,Dark - Lighted,16,Tuesday,8,8,1.0
Rain,Dark - Lighted,16,Wednesday,5,5,1.0
Rain,Dark - Lighted,17,Friday,29,30,1.0344827586206897
Rain,Dark - Lighted,17,Monday,43,43,1.0
Rain,Dark - Lighted,17,Saturday,44,49,1.1136363636363635
Rain,Dark - Lighted,17,Sunday,23,23,1.0
Rain,Dark - Lighted,17,Thursday,43,46,1.069767441860465
Rain,Dark - Lighted,17,Tuesday,34,35,1.0294117647058822
Rain,Dark - Lighted,17,Wednesday,35,35,1.0
Rain,Dark - Lighted,18,Friday,70,71,1.0142857142857142
Rain,Dark - Lighted,18,Monday,54,54,1.0
Rain,Dark - Lighted,18,Saturday,48,50,1.0416666666666667
Rain,Dark - Lighted,18,Sunday,48,49,1.0208333333333333
Rain,Dark - Lighted,18,Thursday,59,60,1.0169491525423728
Rain,Dark - Lighted,18,Tuesday,53,56,1.0566037735849056
Rain,Dark - Lighted,18,Wednesday,53,56,1.0566037735849056
Rain,Dark - Lighted,19,Friday,69,70,1.0144927536231885
Rain,Dark - Lighted,19,Monday,46,47,1.0217391304347827
Rain,Dark - Lighted,19,Saturday,81,83,1.0246913580246915
Rain,Dark - Lighted,19,Sunday,64,67,1.046875
Rain,Dark - Lighted,19,Thursday,69,72,1.0434782608695652
Rain,Dark - Lighted,19,Tuesday,59,62,1.0508474576271187
Rain,Dark - Lighted,19,Wednesday,76,78,1.0263157894736843
Rain,Dark - Lighted,20,Friday,97,102,1.0515463917525774
Rain,Dark - Lighted,20,Monday,70,79,1.1285714285714286
Rain,Dark - Lighted,20,Saturday,86,89,1.0348837209302326
Rain,Dark - Lighted,20,Sunday,91,95,1.043956043956044
Rain,Dark - Lighted,20,Thursday,80,83,1.0375
Rain,Dark - Lighted,20,Tuesday,75,79,1.0533333333333332
Rain,Dark - Lighted,20,Wednesday,77,77,1.0
Rain,Dark - Lighted,21,Friday,88,94,1.0681818181818181
Rain,Dark - Lighted,21,Monday,73,75,1.0273972602739727
Rain,Dark - Lighted,21,Saturday,103,106,1.029126213592233
Rain,Dark - Lighted,21,Sunday,75,76,1.0133333333333334
Rain,Dark - Lighted,21,Thursday,80,84,1.05
Rain,Dark - Lighted,21,Tuesday,56,57,1.0178571428571428
Rain,Dark - Lighted,21,Wednesday,70,74,1.0571428571428572
Rain,Dark - Lighted,22,Friday,93,99,1.064516129032258
Rain,Dark - Lighted,22,Monday,70,78,1.1142857142857143
Rain,Dark - Lighted,22,Saturday,111,120,1.0810810810810811
Rain,Dark - Lighted,22,Sunday,53,53,1.0
Rain,Dark - Lighted,22,Thursday,65,66,1.0153846153846153
Rain,Dark - Lighted,22,Tuesday,49,52,1.0612244897959184
Rain,Dark - Lighted,22,Wednesday,57,62,1.087719298245614
Rain,Dark - Lighted,23,Friday,83,88,1.0602409638554218
Rain,Dark - Lighted,23,Monday,49,51,1.0408163265306123
Rain,Dark - Lighted,23,Saturday,89,97,1.0898876404494382
Rain,Dark - Lighted,23,Sunday,50,54,1.08
Rain,Dark - Lighted,23,Thursday,61,70,1.1475409836065573
Rain,Dark - Lighted,23,Tuesday,42,43,1.0238095238095237
Rain,Dark - Lighted,23,Wednesday,52,57,1.0961538461538463
Rain,Dark - Lighted,99,Friday,3,3,1.0
Rain,Dark - Lighted,99,Monday,3,3,1.0
Rain,Dark - Lighted,99,Saturday,5,5,1.0
Rain,Dark - Lighted,99,Sunday,4,4,1.0
Rain,Dark - Lighted,99,Thursday,1,1,1.0
Rain,Dark - Lighted,99,Tuesday,5,5,1.0
Rain,Dark - Lighted,99,Wednesday,3,3,1.0
Rain,Dark - Not Lighted,0,Friday,63,69,1.0952380952380953
Rain,Dark - Not Lighted,0,Monday,60,68,1.1333333333333333
Rain,Dark - Not Lighted,0,Saturday,95,107,1.1263157894736842
Rain,Dark - Not Lighted,0,Sunday,143,156,1.0909090909090908
Rain,Dark - Not Lighted,0,Thursday,57,61,1.0701754385964912
Rain,Dark - Not Lighted,0,Tuesday,45,47,1.0444444444444445
Rain,Dark - Not Lighted,0,Wednesday,46,49,1.065217391304348
Rain,Dark - Not Lighted,1,Friday,69,80,1.1594202898550725
Rain,Dark - Not Lighted,1,Monday,37,40,1.0810810810810811
Rain,Dark - Not Lighted,1,Saturday,95,103,1.0842105263157895
Rain,Dark - Not Lighted,1,Sunday,124,137,1.1048387096774193
Rain,Dark - Not Lighted,1,Thursday,44,47,1.0681818181818181
Rain,Dark - Not Lighted,1,Tuesday,39,43,1.1025641025641026
Rain,Dark - Not Lighted,1,Wednesday,39,41,1.0512820512820513
Rain,Dark - Not Lighted,2,Friday,58,67,1.1551724137931034
Rain,Dark - Not Lighted,2,Monday,38,43,1.131578947368421
Rain,Dark - Not Lighted,2,Saturday,103,110,1.0679611650485437
Rain,Dark - Not Lighted,2,Sunday,114,128,1.1228070175438596
Rain,Dark - Not Lighted,2,Thursday,38,41,1.0789473684210527
Rain,Dark - Not Lighted,2,Tuesday,32,41,1.28125
Rain,Dark - Not Lighted,2,Wednesday,32,34,1.0625
Rain,Dark - Not Lighted,3,Friday,44,46,1.0454545454545454
Rain,Dark - Not Lighted,3,Monday,51,55,1.0784313725490196
Rain,Dark - Not Lighted,3,Saturday,84,99,1.1785714285714286
Rain,Dark - Not Lighted,3,Sunday,97,118,1.2164948453608246
Rain,Dark - Not Lighted,3,Thursday,42,46,1.0952380952380953
Rain,Dark - Not Lighted,3,Tuesday,36,40,1.1111111111111112
Rain,Dark - Not Lighted,3,Wednesday,38,41,1.0789473684210527
Rain,Dark - Not Lighted,4,Friday,49,50,1.0204081632653061
Rain,Dark - Not Lighted,4,Monday,52,56,1.0769230769230769
Rain,Dark - Not Lighted,4,Saturday,74,83,1.1216216216216217
Rain,Dark - Not Lighted,4,Sunday,87,97,1.1149425287356323
Rain,Dark - Not Lighted,4,Thursday,64,68,1.0625
Rain,Dark - Not Lighted,4,Tuesday,36,40,1.1111111111111112
Rain,Dark - Not Lighted,4,Wednesday,47,47,1.0
Rain,Dark - Not Lighted,5,Friday,84,85,1.0119047619047619
Rain,Dark - Not Lighted,5,Monday,80,86,1.075
Rain,Dark - Not Lighted,5,Saturday,59,65,1.1016949152542372
Rain,Dark - Not Lighted,5,Sunday,62,66,1.064516129032258
Rain,Dark - Not Lighted,5,Thursday,72,74,1.0277777777777777
Rain,Dark - Not Lighted,5,Tuesday,58,63,1.0862068965517242
Rain,Dark - Not Lighted,5,Wednesday,60,61,1.0166666666666666
Rain,Dark - Not Lighted,6,Friday,53,54,1.0188679245283019
Rain,Dark - Not Lighted,6,Monday,57,58,1.0175438596491229
Rain,Dark - Not Lighted,6,Saturday,44,49,1.1136363636363635
Rain,Dark - Not Lighted,6,Sunday,33,38,1.1515151515151516
Rain,Dark - Not Lighted,6,Thursday,66,73,1.106060606060606
Rain,Dark - Not Lighted,6,Tuesday,61,67,1.098360655737705
Rain,Dark - Not Lighted,6,Wednesday,62,64,1.032258064516129
Rain,Dark - Not Lighted,7,Friday,19,21,1.105263157894737
Rain,Dark - Not Lighted,7,Monday,15,15,1.0
Rain,Dark - Not Lighted,7,Saturday,13,13,1.0
Rain,Dark - Not Lighted,7,Sunday,15,16,1.0666666666666667
Rain,Dark - Not Lighted,7,Thursday,21,24,1.1428571428571428
Rain,Dark - Not Lighted,7,Tuesday,12,13,1.0833333333333333
Rain,Dark - Not Lighted,7,Wednesday,13,13,1.0
Rain,Dark - Not Lighted,8,Friday,3,3,1.0
Rain,Dark - Not Lighted,8,Monday,2,2,1.0
Rain,Dark - Not Lighted,8,Saturday,5,5,1.0
Rain,Dark - Not Lighted,8,Sunday,4,4,1.0
Rain,Dark - Not Lighted,8,Thursday,3,3,1.0
Rain,Dark - Not Lighted,8,Tuesday,3,3,1.0
Rain,Dark - Not Lighted,8,Wednesday,1,1,1.0
Rain,Dark - Not Lighted,9,Monday,1,1,1.0
Rain,Dark - Not Lighted,10,Monday,1,1,1.0
Rain,Dark - Not Lighted,10,Sunday,1,1,1.0
Rain,Dark - Not Lighted,11,Sunday,1,1,1.0
Rain,Dark - Not Lighted,14,Friday,1,1,1.0
Rain,Dark - Not Lighted,14,Tuesday,1,1,1.0
Rain,Dark - Not Lighted,15,Friday,1,1,1.0
Rain,Dark - Not Lighted,16,Friday,11,11,1.0
Rain,Dark - Not Lighted,16,Monday,3,4,1.3333333333333333
Rain,Dark - Not Lighted,16,Saturday,9,11,1.2222222222222223
Rain,Dark - Not Lighted,16,Sunday,7,7,1.0
Rain,Dark - Not Lighted,16,Thursday,5,5,1.0
Rain,Dark - Not Lighted,16,Tuesday,6,7,1.1666666666666667
Rain,Dark - Not Lighted,16,Wednesday,4,5,1.25
Rain,Dark - Not Lighted,17,Friday,36,39,1.0833333333333333
Rain,Dark - Not Lighted,17,Monday,35,39,1.1142857142857143
Rain,Dark - Not Lighted,17,Saturday,33,37,1.121212121212121
Rain,Dark - Not Lighted,17,Sunday,32,40,1.25
Rain,Dark - Not Lighted,17,Thursday,39,41,1.0512820512820513
Rain,Dark - Not Lighted,17,Tuesday,33,40,1.2121212121212122
Rain,Dark - Not Lighted,17,Wednesday,41,49,1.1951219512195121
Rain,Dark - Not Lighted,18,Friday,83,87,1.0481927710843373
Rain,Dark - Not Lighted,18,Monday,65,67,1.0307692307692307
Rain,Dark - Not Lighted,18,Saturday,63,70,1.1111111111111112
Rain,Dark - Not Lighted,18,Sunday,67,72,1.0746268656716418
Rain,Dark - Not Lighted,18,Thursday,65,73,1.123076923076923
Rain,Dark - Not Lighted,18,Tuesday,63,67,1.0634920634920635
Rain,Dark - Not Lighted,18,Wednesday,55,57,1.0363636363636364
Rain,Dark - Not Lighted,19,Friday,91,94,1.032967032967033
Rain,Dark - Not Lighted,19,Monday,87,94,1.0804597701149425
Rain,Dark - Not Lighted,19,Saturday,92,105,1.141304347826087
Rain,Dark - Not Lighted,19,Sunday,84,88,1.0476190476190477
Rain,Dark - Not Lighted,19,Thursday,82,87,1.0609756097560976
Rain,Dark - Not Lighted,19,Tuesday,59,63,1.0677966101694916
Rain,Dark - Not Lighted,19,Wednesday,83,91,1.0963855421686748
Rain,Dark - Not Lighted,20,Friday,100,114,1.14
Rain,Dark - Not Lighted,20,Monday,85,95,1.1176470588235294
Rain,Dark - Not Lighted,20,Saturday,117,130,1.1111111111111112
Rain,Dark - Not Lighted,20,Sunday,102,111,1.088235294117647
Rain,Dark - Not Lighted,20,Thursday,91,96,1.054945054945055
Rain,Dark - Not Lighted,20,Tuesday,73,79,1.082191780821918
Rain,Dark - Not Lighted,20,Wednesday,97,103,1.0618556701030928
Rain,Dark - Not Lighted,21,Friday,139,156,1.1223021582733812
Rain,Dark - Not Lighted,21,Monday,88,90,1.0227272727272727
Rain,Dark - Not Lighted,21,Saturday,110,122,1.1090909090909091
Rain,Dark - Not Lighted,21,Sunday,105,113,1.0761904761904761
Rain,Dark - Not Lighted,21,Thursday,120,122,1.0166666666666666
Rain,Dark - Not Lighted,21,Tuesday,73,82,1.1232876712328768
Rain,Dark - Not Lighted,21,Wednesday,106,112,1.0566037735849056
Rain,Dark - Not Lighted,22,Friday,122,135,1.1065573770491803
Rain,Dark - Not Lighted,22,Monday,80,88,1.1
Rain,Dark - Not Lighted,22,Saturday,146,164,1.1232876712328768
Rain,Dark - Not Lighted,22,Sunday,106,115,1.0849056603773586
Rain,Dark - Not Lighted,22,Thursday,108,114,1.0555555555555556
Rain,Dark - Not Lighted,22,Tuesday,63,67,1.0634920634920635
Rain,Dark - Not Lighted,22,Wednesday,68,74,1.088235294117647
